order_id,customer_id,product_id,quantity,discount,order_date
ORD003294,CUST00049,PROD00041,1,0.1,2023-01-12
ORD004035,CUST01038,PROD00475,11,0.0,2023-01-14
ORD002726,CUST00735,PROD00368,4,0.05,2024-10-13
ORD004291,CUST00795,PROD00026,1,0.0,2024-01-27
ORD004335,CUST00751,PROD00239,13,0.05,2024-07-03
ORD006912,CUST00957,PROD00058,10,0.05,2024-06-09
ORD003878,CUST00903,PROD00073,14,0.3,2022-02-27
ORD006206,CUST00815,PROD00125,12,0.15,2023-11-29
ORD006344,CUST00884,PROD00207,8,0.25,2023-06-27
ORD007867,CUST00481,PROD00272,2,0.0,2023-12-04
ORD004754,CUST00333,PROD00069,-3,0.1,2022-03-28
ORD004887,CUST00003,PROD00103,8,0.0,2023-02-10
ORD000858,CUST00773,PROD00407,8,0.05,2024-08-06
ORD000371,CUST00219,PROD00473,4,0.1,2023-06-06
ORD009014,CUST00906,PROD00272,14,0.0,2022-06-19
ORD002562,CUST00220,PROD00356,,0.0,2023-07-15
ORD003802,CUST00412,PROD00008,3,0.0,2022-01-16
ORD002641,CUST00073,PROD00353,10,0.0,2022-07-01
ORD005456,CUST01005,PROD00128,12,0.1,2022-08-02
ORD008140,CUST00019,PROD00458,5,0.05,2024-06-25
ORD004491,CUST00782,PROD00229,13,0.05,2022-12-23
ORD002348,CUST00102,PROD00278,7,0.0,2023-05-25
ORD000650,CUST00618,PROD00125,10,0.05,2022-11-22
ORD002782,CUST00920,PROD00427,14,0.05,2022-07-02
ORD010322,CUST01025,PROD00303,13,,2024-01-21
ORD009198,CUST00029,PROD00095,11,0.0,2023-08-08
ORD010170,CUST00918,PROD00365,6,0.05,2023-12-19
ORD005945,CUST00708,PROD00112,10,0.0,2023-03-21
ORD006693,CUST00314,PROD00491,3,0.0,2022-05-19
ORD000616,CUST00730,PROD00488,6,0.0,2023-03-13
ORD010296,CUST00001,PROD00325,13,0.0,2023-05-26
ORD002576,CUST00695,PROD00272,2,0.0,2022-04-24
ORD000054,CUST00185,PROD00409,1,0.05,2023-05-19
ORD003341,CUST00731,PROD00481,9,0.0,2022-01-30
ORD008193,CUST00410,PROD00123,8,0.15,2022-08-15
ORD001706,CUST00259,PROD00040,1,0.05,2024-06-14
ORD009758,CUST00379,PROD00142,11,0.0,2024-05-30
ORD006383,CUST00550,PROD00496,9,0.15,2023-08-05
ORD001494,CUST00023,PROD00259,10,0.1,2022-08-13
ORD005877,CUST00980,PROD00004,4,0.05,2024-08-08
ORD010044,CUST00535,PROD00218,3,0.2,2023-11-10
ORD007786,CUST00613,PROD00029,9,0.0,2024-05-29
ORD000804,CUST01025,PROD00113,10,0.0,2023-01-03
ORD004954,CUST00042,PROD00155,9,0.0,2022-06-26
ORD008078,CUST00754,PROD00475,11,0.15,2022-09-16
ORD008230,CUST00882,PROD00096,13,0.25,2023-01-29
ORD000991,CUST99671,PROD00474,14,0.0,2023-09-14
ORD002775,CUST00645,PROD00255,11,0.0,2023-06-14
ORD008479,CUST00453,PROD00256,14,0.05,2024-06-13
ORD007478,CUST00208,PROD00492,11,0.1,2022-08-03
ORD003514,CUST00033,PROD00301,13,0.0,2024-07-30
ORD006399,CUST00761,PROD00460,4,0.05,2024-01-03
ORD009040,CUST00070,PROD00475,11,0.1,2023-10-08
ORD000220,CUST00223,PROD00163,6,0.15,2024-11-13
ORD007195,CUST00169,PROD00331,6,0.1,2023-01-11
ORD001289,CUST00127,PROD00349,10,0.0,2022-03-26
ORD003164,CUST00787,PROD00279,12,0.0,2023-08-03
ORD004679,CUST01020,PROD00188,10,0.0,2023-09-18
ORD002619,CUST00899,PROD00486,6,0.05,2023-12-17
ORD003613,CUST00497,PROD00261,7,0.05,2022-06-21
ORD000044,CUST00586,PROD00261,1,0.15,2024-06-24
ORD008629,CUST00457,PROD00138,7,0.15,2023-10-19
ORD007616,CUST00452,PROD00179,8,0.1,2024-06-09
ORD003793,CUST00749,PROD00075,14,0.2,2022-06-19
ORD003572,CUST00440,PROD00450,4,0.1,2022-06-27
ORD001796,CUST00865,PROD00032,4,0.2,2022-10-01
ORD001504,CUST00512,PROD00473,3,0.1,2022-12-19
ORD006490,CUST00375,PROD00025,12,0.05,2022-01-02
ORD010480,CUST00807,PROD00116,1,0.1,2024-02-18
ORD003440,CUST00643,PROD00488,7,0.0,2023-11-22
ORD001893,CUST00329,PROD00397,3,0.1,2022-02-22
ORD010040,CUST00374,PROD00416,6,0.15,2022-11-20
ORD005256,CUST00449,PROD00153,14,0.1,2024-11-15
ORD001956,CUST00712,PROD00124,9,0.0,2022-05-24
ORD005168,CUST00399,PROD00226,13,0.05,2024-05-15
ORD004815,CUST00345,PROD99655,5,0.05,2023-09-25
ORD007301,CUST00071,PROD00052,1,0.0,2022-11-17
ORD001506,CUST00033,PROD00338,13,0.0,2022-07-10
ORD000671,CUST00869,PROD00433,10,0.0,2023-12-20
ORD009597,CUST00108,PROD00241,10,0.0,2023-08-26
ORD001086,CUST00606,PROD00132,1,0.05,2022-06-10
ORD000898,CUST01010,PROD00028,4,0.0,2024-03-02
ORD007199,CUST00946,PROD00281,7,0.1,2024-11-21
ORD006240,CUST00279,PROD00433,11,0.25,2022-03-11
ORD002667,CUST00512,PROD00037,5,0.0,2023-03-12
ORD003194,CUST00563,PROD00307,2,0.0,2022-02-01
ORD002891,CUST00662,PROD00309,13,0.0,2024-05-10
ORD006004,CUST00201,PROD00369,5,0.0,2022-05-18
ORD008240,CUST00199,PROD00180,5,0.1,2023-09-01
ORD008507,CUST00752,PROD00063,5,0.0,2023-12-20
ORD002622,CUST00611,PROD00291,1,0.15,2022-07-17
ORD006203,CUST00069,PROD00508,4,0.05,2023-01-10
ORD008580,CUST00353,PROD00138,9,0.15,2022-04-05
ORD008746,CUST00990,PROD00201,13,0.0,2023-02-16
ORD009816,CUST00441,PROD00284,10,0.05,2022-07-23
ORD005814,CUST00298,PROD00511,14,0.1,2023-11-21
ORD000003,CUST00277,PROD00276,1,0.0,2024-01-19
ORD005971,CUST00418,PROD00272,,0.0,2022-04-30
ORD002371,CUST00285,PROD00341,14,0.0,2023-09-24
ORD003805,CUST00874,PROD00218,9,0.25,2022-08-13
ORD001770,CUST01001,PROD00027,4,0.0,2022-06-08
ORD009153,CUST00318,PROD00225,12,0.05,2023-06-08
ORD007025,CUST00281,PROD00498,8,0.0,2022-01-21
ORD006080,CUST00574,PROD00150,1,0.1,2022-07-15
ORD000532,CUST00628,PROD00169,7,0.15,2023-09-15
ORD009289,CUST00634,PROD00208,11,,2024-10-01
ORD009317,CUST00123,PROD00415,1,0.15,2024-09-13
ORD007710,CUST00057,PROD00104,12,0.1,2023-07-13
ORD007081,CUST01049,PROD00343,1,0.2,2022-05-12
ORD003121,CUST00683,PROD00503,5,0.05,2022-08-25
ORD009719,CUST00549,PROD00067,14,0.05,2023-10-22
ORD006260,CUST00345,PROD00433,7,0.25,2023-09-09
ORD000732,CUST00058,PROD00165,10,,2022-12-13
ORD003407,CUST00855,PROD00259,7,0.1,2022-09-02
ORD002340,CUST00659,PROD00122,5,0.1,2024-01-09
ORD005992,CUST99085,PROD00124,10,0.0,2024-01-04
ORD006329,CUST00416,PROD00341,9,0.0,2023-04-29
ORD006955,CUST00648,PROD00161,11,0.05,2023-12-25
ORD009538,CUST00778,PROD00437,6,0.05,2023-12-01
ORD002566,CUST99310,PROD00421,12,0.2,2024-09-03
ORD002582,CUST00370,PROD00374,11,0.0,2023-06-22
ORD008819,CUST00384,PROD00158,10,0.0,2023-01-13
ORD007829,CUST00156,PROD00044,8,0.05,2023-03-16
ORD008147,CUST00497,PROD00491,13,0.0,2022-05-17
ORD006404,CUST00280,PROD00449,2,0.0,2022-02-18
ORD006966,CUST00518,PROD00004,7,,2024-07-03
ORD009669,CUST00722,PROD00197,11,0.0,2022-10-24
ORD001256,CUST00261,PROD00160,9,0.15,2022-10-08
ORD002105,CUST00466,PROD00293,7,0.05,2023-04-10
ORD007853,CUST00945,PROD00326,4,0.15,2024-09-16
ORD008211,CUST00891,PROD00520,7,0.0,2023-09-10
ORD007255,CUST00072,PROD00269,,0.05,2024-10-21
ORD009855,CUST00155,PROD00245,14,0.05,2024-11-20
ORD004995,CUST00303,PROD00442,8,0.1,2022-06-13
ORD010330,CUST00985,PROD00115,4,0.3,2022-07-14
ORD007975,CUST00085,PROD00432,14,0.05,2023-12-29
ORD005058,CUST00224,PROD00504,12,0.0,2024-10-25
ORD006821,CUST00355,PROD00426,9,0.25,2023-03-21
ORD004435,CUST00144,PROD00064,13,0.25,2023-07-26
ORD003485,CUST00869,PROD00139,1,0.1,2022-09-03
ORD010222,CUST00442,PROD00477,3,0.0,2024-01-17
ORD005319,CUST00034,PROD00443,8,0.2,2022-10-24
ORD003817,CUST00789,PROD00045,13,0.05,2024-02-09
ORD006682,CUST00540,PROD00194,10,0.3,2022-07-10
ORD009593,CUST00445,PROD00462,3,0.05,2024-12-07
ORD002547,CUST00971,PROD00161,8,0.15,2024-12-05
ORD006481,CUST00384,PROD00323,5,0.0,2024-02-07
ORD001622,CUST00816,PROD00472,2,0.0,2024-09-21
ORD010146,CUST00865,PROD00280,7,0.1,2023-05-25
ORD007350,CUST00877,PROD00197,7,0.3,2022-03-22
ORD007276,CUST00296,PROD00196,8,0.0,2023-01-29
ORD009592,CUST00656,PROD00341,11,0.1,2024-04-23
ORD001097,CUST00582,PROD00468,13,0.25,2023-06-11
ORD007415,CUST00842,PROD00402,12,0.05,2023-09-05
ORD009980,CUST00234,PROD00379,10,0.3,2023-02-18
ORD010210,CUST00773,PROD00088,1,0.0,2022-11-21
ORD007922,CUST00295,PROD00469,6,0.1,2023-06-05
ORD002464,CUST00992,PROD00137,14,0.05,2022-10-17
ORD009521,CUST00107,PROD00144,9,0.0,2024-06-18
ORD003701,CUST00318,PROD00319,13,0.1,2023-04-22
ORD001789,CUST01046,PROD00326,1,0.0,2022-07-21
ORD000251,CUST00997,PROD00399,10,0.2,2024-06-22
ORD006315,CUST00197,PROD00518,2,0.1,2024-09-07
ORD008395,CUST00322,PROD00126,13,0.3,2024-05-27
ORD009371,CUST99423,PROD00089,10,0.0,2023-08-07
ORD007234,CUST00072,PROD00268,2,0.1,2024-02-09
ORD000193,CUST00529,PROD00480,10,0.05,2022-09-15
ORD000821,CUST00754,PROD00081,4,0.05,2024-09-19
ORD010368,CUST00396,PROD00374,1,0.15,2023-09-01
ORD010308,CUST00008,PROD00073,10,0.1,2024-03-16
ORD008289,CUST00510,PROD00280,13,0.0,2023-01-30
ORD006667,CUST00510,PROD00180,5,0.1,2022-08-29
ORD004401,CUST00392,PROD00049,13,0.0,2022-12-30
ORD008198,CUST99068,PROD00376,11,0.1,2023-04-25
ORD005389,CUST00589,PROD00256,10,0.05,2023-05-01
ORD004167,CUST00850,PROD00506,1,,2024-09-23
ORD008047,CUST00160,PROD00474,,0.0,2024-04-19
ORD004952,CUST00912,PROD00353,2,0.15,2024-03-01
ORD002688,CUST00291,PROD00268,5,0.1,2022-12-14
ORD004391,CUST00963,PROD00241,7,0.2,2022-04-22
ORD006836,CUST01020,PROD00232,8,0.05,2024-11-22
ORD006969,CUST00390,PROD00439,12,0.1,2022-06-11
ORD004928,CUST00395,PROD00305,10,0.05,2022-07-18
ORD007854,CUST00535,PROD00382,3,0.15,2022-02-17
ORD005553,CUST00979,PROD00433,2,0.25,2024-11-19
ORD002608,CUST00394,PROD00145,,0.0,2024-07-13
ORD008438,CUST00015,PROD00231,7,0.1,2024-07-05
ORD000239,CUST00578,PROD00222,11,0.0,2023-04-04
ORD004016,CUST00409,PROD00453,6,0.25,2022-07-27
ORD009975,CUST00168,PROD00187,4,0.15,2023-10-18
ORD002978,CUST00432,PROD00143,8,0.0,2022-03-13
ORD006664,CUST00376,PROD00492,12,0.05,2022-12-06
ORD008694,CUST00136,PROD00041,13,0.0,2022-01-18
ORD007977,CUST00889,PROD00179,10,0.1,2023-01-26
ORD005474,CUST01003,PROD00028,3,0.2,2023-03-16
ORD000946,CUST00523,PROD00155,8,0.0,2023-10-19
ORD007475,CUST00864,PROD00353,9,0.0,2023-06-23
ORD009746,CUST00402,PROD00042,13,0.05,2024-07-06
ORD005098,CUST00438,PROD00140,4,0.0,2023-11-23
ORD007467,CUST00615,PROD00437,6,0.2,2023-05-12
ORD006056,CUST00893,PROD00287,1,,2022-11-05
ORD007936,CUST00406,PROD00190,14,0.1,2024-12-03
ORD007470,CUST00015,PROD00156,8,0.0,2023-06-03
ORD003553,CUST00169,PROD00501,5,0.25,2022-01-03
ORD005051,CUST00383,PROD00453,13,0.0,2024-04-22
ORD003361,CUST00105,PROD00424,9,0.0,2022-12-09
ORD006486,CUST00203,PROD99805,11,0.15,2024-03-23
ORD005629,CUST00218,PROD00426,6,0.15,2022-10-15
ORD002411,CUST00220,PROD00392,13,0.0,2024-01-17
ORD005784,CUST00140,PROD00374,8,0.0,2023-02-24
ORD004508,CUST00367,PROD00348,2,0.25,2024-10-24
ORD009102,CUST00582,PROD00192,14,0.0,2024-03-22
ORD003983,CUST00559,PROD00179,10,,2024-01-11
ORD006783,CUST00716,PROD00281,1,0.05,2023-04-26
ORD000147,CUST00620,PROD00421,10,0.25,2022-10-08
ORD007757,CUST00666,PROD00449,6,0.05,2023-11-21
ORD002295,CUST00643,PROD00017,14,0.0,2024-07-29
ORD002254,CUST00542,PROD00236,9,0.15,2023-10-06
ORD003612,CUST00985,PROD00023,9,-0.1,2023-12-18
ORD005354,CUST00552,PROD00026,4,0.0,2022-08-16
ORD001737,CUST00905,PROD00423,9,0.2,2023-07-29
ORD006841,CUST00818,PROD00331,13,0.2,2023-07-10
ORD008543,CUST00923,PROD00380,13,0.2,2023-07-20
ORD000115,CUST99206,PROD00247,10,0.2,2024-10-16
ORD009549,CUST00235,PROD00367,2,0.05,2022-11-04
ORD006127,CUST00124,PROD00412,10,0.2,2023-11-29
ORD006597,CUST00734,PROD00493,7,0.1,2024-04-06
ORD010203,CUST00834,PROD00423,6,0.1,2022-12-31
ORD000499,CUST00749,PROD00134,3,0.1,2023-07-25
ORD006379,CUST00957,PROD00107,5,0.25,2023-05-15
ORD004734,CUST00599,PROD00335,4,0.0,2024-05-25
ORD000721,CUST00337,PROD00092,1,0.15,2022-04-27
ORD004385,CUST00174,PROD00324,14,0.1,2024-03-28
ORD009530,CUST00933,PROD00097,6,0.15,2022-05-18
ORD006683,CUST00077,PROD00061,8,0.05,2023-10-04
ORD009566,CUST00788,PROD00028,4,0.0,2024-10-01
ORD003090,CUST00592,PROD00461,14,,2024-04-28
ORD008301,CUST00693,PROD00028,4,0.0,2024-10-02
ORD000485,CUST00831,PROD00091,14,0.05,2024-01-14
ORD007593,CUST00078,PROD00038,4,0.05,2024-09-19
ORD000597,CUST00950,PROD00275,12,,2024-01-27
ORD009791,CUST00221,PROD00062,12,0.05,2023-06-19
ORD009523,CUST00916,PROD00180,3,0.0,2023-01-17
ORD009117,CUST00956,PROD00276,11,0.15,2024-11-03
ORD005165,CUST00509,PROD00250,11,0.0,2023-05-06
ORD009848,CUST00926,PROD00166,14,0.0,2023-06-04
ORD001648,CUST00545,PROD00517,9,0.0,2024-10-03
ORD007143,CUST00303,PROD00439,10,0.1,2023-07-18
ORD008064,CUST00631,PROD00404,2,0.15,2022-09-09
ORD002701,CUST00713,PROD00170,7,0.2,2022-02-14
ORD008414,CUST00185,PROD00223,0,0.05,2023-05-24
ORD001701,CUST00779,PROD00206,4,0.0,2023-11-22
ORD009636,CUST00202,PROD00107,13,0.05,2022-08-22
ORD005405,CUST00444,PROD00425,13,0.0,2023-09-30
ORD008297,CUST00571,PROD00364,2,0.15,2022-01-20
ORD006913,CUST00840,PROD00005,13,,2024-02-21
ORD002943,CUST00977,PROD00303,5,0.05,2022-08-06
ORD008152,CUST00163,PROD00040,11,0.0,2022-02-03
ORD010408,CUST00063,PROD00188,5,0.0,2022-10-01
ORD000087,CUST00331,PROD00352,10,0.05,2022-02-04
ORD002309,CUST00284,PROD00015,8,0.25,2024-03-28
ORD002678,CUST00620,PROD00491,2,0.0,2023-06-11
ORD008848,CUST00263,PROD00482,7,0.0,2023-07-02
ORD008827,CUST00066,PROD00213,14,0.2,2023-03-07
ORD002595,CUST00787,PROD00381,13,0.25,2023-08-16
ORD006862,CUST00043,PROD00163,3,0.15,2022-08-16
ORD001030,CUST00601,PROD00024,5,0.3,2022-05-12
ORD000137,CUST00064,PROD00149,14,0.05,2022-06-16
ORD007965,CUST00345,PROD00250,11,0.1,2024-06-22
ORD006241,CUST00014,PROD00032,7,0.25,2024-11-09
ORD007154,CUST00494,PROD00099,1,0.0,2024-02-20
ORD002855,CUST00645,PROD00493,11,0.25,2023-01-01
ORD004410,CUST00658,PROD00151,9,0.1,2023-07-28
ORD001201,CUST00258,PROD00108,12,0.2,2024-04-22
ORD006122,CUST00376,PROD00115,3,0.0,2024-01-22
ORD004718,CUST00156,PROD00440,1,0.25,2024-11-11
ORD010248,CUST00914,PROD00263,13,0.0,2023-08-02
ORD007691,CUST00062,PROD00037,5,0.0,2024-03-22
ORD000567,CUST00570,PROD00229,1,0.0,2022-04-06
ORD009005,CUST00561,PROD00271,6,0.2,2023-10-13
ORD005934,CUST00399,PROD00107,13,0.05,2023-09-08
ORD005431,CUST00692,PROD00514,9,0.05,2024-09-26
ORD005869,CUST00685,PROD00166,5,0.1,2022-06-15
ORD006297,CUST00260,PROD00372,6,0.2,2023-03-02
ORD003928,CUST00885,PROD00126,10,0.15,2024-07-10
ORD006196,CUST00193,PROD00198,5,0.0,2023-03-08
ORD009286,CUST00576,PROD99292,8,0.0,2023-11-01
ORD009429,CUST00385,PROD00048,6,0.05,2023-04-10
ORD006609,CUST00848,PROD00399,5,0.1,2023-09-11
ORD007667,CUST00608,PROD00471,5,0.0,2022-11-17
ORD009137,CUST99838,PROD00086,13,0.05,2022-07-15
ORD007626,CUST00828,PROD00507,9,,2022-11-07
ORD009603,CUST00473,PROD00341,7,0.15,2024-03-27
ORD008911,CUST00687,PROD00150,2,0.0,2024-06-03
ORD002331,CUST00722,PROD00001,2,0.05,2024-02-07
ORD003516,CUST00663,PROD00138,10,0.0,2023-02-10
ORD002188,CUST00931,PROD00415,6,0.0,2022-06-15
ORD000196,CUST00666,PROD00233,9,0.0,2024-01-09
ORD008319,CUST00162,PROD00456,8,0.2,2024-09-07
ORD006992,CUST00967,PROD00438,6,0.25,2024-11-06
ORD005060,CUST00565,PROD00482,9,0.2,2024-02-11
ORD000803,CUST00288,PROD00076,12,0.05,2023-04-15
ORD005716,CUST00172,PROD00013,11,0.1,2023-09-15
ORD009242,CUST01022,PROD00411,13,0.3,2022-04-14
ORD010083,CUST00555,PROD00264,3,0.25,2023-11-19
ORD000242,CUST00784,PROD00287,4,,2023-11-28
ORD002069,CUST00472,PROD00136,2,0.0,2024-08-25
ORD006754,CUST00993,PROD99966,5,0.0,2023-02-16
ORD009421,CUST00781,PROD00246,2,0.0,2024-04-22
ORD000645,CUST00992,PROD00261,3,0.15,2023-06-20
ORD010095,CUST00720,PROD00437,9,0.05,2023-07-28
ORD005104,CUST00814,PROD00407,9,0.25,2023-06-20
ORD005461,CUST00266,PROD00470,11,0.3,2024-09-20
ORD001638,CUST00341,PROD00269,7,,2024-08-30
ORD000121,CUST00060,PROD00342,8,0.05,2022-08-24
ORD005874,CUST00243,PROD00359,7,0.0,2024-10-01
ORD002982,CUST00964,PROD00322,13,0.0,2024-07-20
ORD005070,CUST00455,PROD00070,13,0.05,2024-10-01
ORD003075,CUST00272,PROD00069,7,0.15,2023-08-18
ORD009619,CUST00008,PROD00211,6,0.15,2024-02-08
ORD003279,CUST00601,PROD00323,4,,2023-02-06
ORD002136,CUST00308,PROD00287,8,0.05,2024-03-13
ORD004922,CUST00569,PROD00265,8,0.0,2024-07-31
ORD004971,CUST00366,PROD00026,9,0.15,2023-10-17
ORD007220,CUST00570,PROD00453,13,0.0,2023-08-02
ORD000135,CUST00725,PROD00384,12,0.25,2024-04-07
ORD004352,CUST00476,PROD00262,10,0.1,2023-05-25
ORD005325,CUST00514,PROD00422,,0.1,2022-08-01
ORD010382,CUST00641,PROD00180,9,0.0,2023-03-23
ORD009422,CUST99343,PROD00319,,0.0,2023-12-16
ORD002560,CUST01010,PROD00352,12,0.1,2023-09-22
ORD000063,CUST00350,PROD00413,2,0.0,2022-04-14
ORD009197,CUST00825,PROD00044,11,0.05,2023-07-25
ORD001359,CUST00501,PROD00055,9,0.0,2023-11-21
ORD007640,CUST00157,PROD00034,1,0.2,2024-11-13
ORD010173,CUST00668,PROD00058,5,0.2,2023-09-04
ORD010196,CUST00493,PROD00351,9,,2023-01-25
ORD002468,CUST00064,PROD00369,8,0.0,2024-01-12
ORD000680,CUST00639,PROD00401,7,0.1,2022-06-06
ORD007925,CUST00857,PROD00200,12,0.15,2022-02-10
ORD000742,CUST00135,PROD00033,,0.0,2024-08-21
ORD005308,CUST00750,PROD00046,10,0.1,2024-12-02
ORD006267,CUST00434,PROD00151,13,0.15,2024-08-07
ORD007863,CUST00990,PROD00081,3,0.1,2024-08-04
ORD003642,CUST00565,PROD00178,8,0.05,2024-01-23
ORD000445,CUST00845,PROD00509,14,0.1,2024-08-23
ORD008794,CUST00169,PROD00310,7,0.2,2023-04-27
ORD003259,CUST00364,PROD00167,11,0.15,2023-09-09
ORD004664,CUST00432,PROD00414,8,0.1,2024-10-26
ORD001874,CUST99911,PROD00462,13,0.15,2024-05-17
ORD008252,CUST00602,PROD00064,11,0.0,2022-07-30
ORD002597,CUST00127,PROD00124,7,0.0,2024-01-26
ORD001718,CUST00442,PROD00310,11,0.0,2023-02-26
ORD002913,CUST00510,PROD00299,7,0.05,2022-10-14
ORD002844,CUST00605,PROD00217,13,0.15,2022-06-10
ORD004028,CUST99180,PROD00195,9,0.1,2023-10-01
ORD005489,CUST00804,PROD00433,5,0.0,2023-05-21
ORD009300,CUST00590,PROD00133,2,0.0,2022-10-19
ORD004486,CUST00714,PROD00339,11,0.05,2024-09-12
ORD002557,CUST00411,PROD00349,5,0.0,2022-01-31
ORD000490,CUST00608,PROD00351,11,0.15,2022-12-24
ORD000494,CUST00688,PROD00110,12,0.0,2022-11-24
ORD000691,CUST00209,PROD00181,5,0.15,2023-08-15
ORD007506,CUST00887,PROD00271,12,0.1,2023-10-18
ORD003822,CUST00203,PROD00033,11,0.0,2024-01-14
ORD000603,CUST00502,PROD00188,12,0.1,2023-10-19
ORD001912,CUST00507,PROD00456,12,0.0,2023-02-25
ORD001015,CUST00596,PROD00512,,0.0,2024-02-19
ORD007170,CUST00824,PROD00459,6,0.1,2023-01-31
ORD001994,CUST00033,PROD00137,4,0.15,2024-02-15
ORD006730,CUST00375,PROD00138,1,0.0,2022-01-04
ORD003758,CUST00375,PROD00387,11,,2024-03-03
ORD002367,CUST00931,PROD00319,9,0.0,2024-05-15
ORD005284,CUST00697,PROD00160,3,0.1,2024-09-09
ORD004371,CUST00847,PROD00308,,0.0,2022-08-08
ORD008024,CUST00965,PROD00171,1,0.0,2024-06-01
ORD008164,CUST00473,PROD00468,7,0.3,2022-08-12
ORD001362,CUST00672,PROD00157,13,0.2,2024-02-21
ORD006975,CUST00852,PROD00477,11,0.1,2023-10-20
ORD001527,CUST00209,PROD00136,6,0.0,2024-05-26
ORD001328,CUST00087,PROD00178,5,0.05,2024-08-18
ORD007088,CUST00776,PROD00451,4,0.25,2023-06-23
ORD010486,CUST00342,PROD00369,3,0.0,2023-05-15
ORD001552,CUST00679,PROD00049,10,0.05,2023-03-02
ORD007367,CUST00571,PROD00405,11,,2023-11-27
ORD010431,CUST99389,PROD00301,7,,2022-03-17
ORD001338,CUST00902,PROD00199,5,0.0,2024-04-02
ORD003902,CUST00588,PROD00112,5,0.2,2022-09-11
ORD003011,CUST01025,PROD00067,7,0.25,2022-01-26
ORD005042,CUST00635,PROD00361,5,0.15,2024-05-14
ORD009805,CUST00480,PROD00475,5,0.25,2022-02-23
ORD002251,CUST00811,PROD00065,12,0.0,2022-10-25
ORD007978,CUST00546,PROD00172,8,0.1,2024-11-08
ORD007624,CUST00747,PROD00116,12,0.0,2022-02-13
ORD005040,CUST00268,PROD00340,1,0.05,2024-02-09
ORD002347,CUST00656,PROD99087,2,0.15,2024-09-02
ORD009996,CUST00642,PROD00516,13,0.2,2024-10-13
ORD005486,CUST00185,PROD00442,5,0.15,2023-12-18
ORD009557,CUST00960,PROD00049,3,0.05,2022-03-21
ORD002785,CUST00502,PROD00136,10,0.05,2024-01-22
ORD005695,CUST00783,PROD00366,10,0.05,2023-01-03
ORD005120,CUST00095,PROD00059,9,0.0,2022-12-09
ORD005167,CUST01025,PROD00236,,0.0,2023-02-18
ORD005556,CUST00852,PROD00362,2,0.0,2022-03-15
ORD005600,CUST00751,PROD99934,7,,2022-01-10
ORD008210,CUST00963,PROD00256,,0.0,2023-11-06
ORD000151,CUST00909,PROD99104,2,0.0,2022-01-21
ORD002805,CUST00221,PROD00297,14,0.0,2024-08-05
ORD007250,CUST00542,PROD00168,1,,2024-11-26
ORD002087,CUST00152,PROD00305,8,0.1,2024-01-17
ORD003752,CUST01014,PROD00266,10,0.0,2024-06-26
ORD005613,CUST00267,PROD00434,8,0.0,2024-02-17
ORD002260,CUST00651,PROD00292,2,0.0,2024-10-31
ORD004018,CUST00188,PROD00372,4,0.0,2023-07-21
ORD009482,CUST00291,PROD00203,14,0.15,2022-04-05
ORD009066,CUST00675,PROD00061,4,0.1,2024-01-09
ORD002425,CUST00566,PROD00309,4,0.2,2023-03-17
ORD004139,CUST00811,PROD00247,10,0.15,2023-03-20
ORD003857,CUST00074,PROD00495,1,0.0,2022-02-06
ORD000860,CUST00048,PROD00416,8,,2023-08-12
ORD005368,CUST00273,PROD00505,9,0.0,2024-11-15
ORD002963,CUST00028,PROD00458,2,0.05,2023-01-17
ORD008851,CUST00782,PROD00369,2,0.0,2024-11-08
ORD008359,CUST00265,PROD00074,1,0.0,2023-10-08
ORD009222,CUST01049,PROD00369,3,0.0,2022-08-17
ORD004740,CUST00319,PROD00032,7,0.05,2023-11-06
ORD009255,CUST00287,PROD00039,6,0.1,2024-06-13
ORD004463,CUST00788,PROD00137,10,0.0,2024-11-09
ORD005529,CUST00747,PROD00251,7,0.0,2022-12-04
ORD001365,CUST01002,PROD00140,4,0.0,2022-04-02
ORD001780,CUST00256,PROD00024,3,0.0,2024-09-14
ORD007537,CUST01035,PROD00175,14,0.0,2024-08-04
ORD004786,CUST00778,PROD00035,1,0.2,2024-09-11
ORD007382,CUST99531,PROD00385,11,0.05,2023-08-08
ORD001819,CUST00253,PROD00242,5,0.0,2022-12-18
ORD000370,CUST00613,PROD00360,13,0.1,2023-09-19
ORD004938,CUST00885,PROD00353,3,0.0,2024-06-21
ORD002705,CUST00699,PROD00031,2,0.2,2023-06-20
ORD005286,CUST00897,PROD00441,12,0.2,2024-11-04
ORD000176,CUST00351,PROD00374,6,0.0,2023-08-08
ORD006406,CUST00789,PROD00099,6,0.0,2023-01-15
ORD008447,CUST00496,PROD00238,7,0.1,2023-09-04
ORD002094,CUST00614,PROD00343,1,0.0,2023-12-15
ORD009149,CUST00250,PROD00138,5,,2024-02-09
ORD003492,CUST00916,PROD00070,1,0.1,2024-06-18
ORD001921,CUST00409,PROD00093,5,0.1,2024-08-01
ORD000083,CUST00067,PROD00274,7,0.05,2022-03-12
ORD000817,CUST00232,PROD00147,7,0.25,2024-07-02
ORD009264,CUST00361,PROD00257,1,0.0,2023-04-25
ORD001092,CUST00906,PROD00158,3,0.0,2023-08-21
ORD004397,CUST00550,PROD00415,8,0.15,2023-11-11
ORD010097,CUST00958,PROD00068,1,0.05,2024-03-21
ORD005569,CUST00066,PROD00044,12,0.15,2023-03-10
